ID	type
MA_10437199g0010	gene
MA_10437201g0010	gene
MA_10437202g0020	gene
MA_10437203g0010	gene
MA_10437203g0020	gene
MA_10437204g0010	gene
MA_10437205g0010	gene
MA_10437206g0010	gene
MA_10437207g0010	gene
MA_10437208g0010	gene
MA_10437208g0020	gene
MA_10437209g0010	gene
MA_10437210g0010	gene
MA_10437211g0010	gene
MA_10437212g0010	gene
MA_10437213g0010	gene
MA_10437214g0010	gene
MA_10437214g0020	gene
MA_10437215g0010	gene
MA_10437216g0010	gene
MA_10437217g0010	gene
MA_10437218g0010	gene
MA_10437218g0020	gene
MA_10437219g0010	gene
MA_10437220g0010	gene
MA_10437221g0010	gene
MA_10437222g0010	gene
MA_10437223g0020	gene
MA_10437224g0010	gene
MA_10437224g0020	gene
MA_10437225g0010	gene
MA_10437225g0020	gene
MA_10437227g0020	gene
MA_10437227g0030	gene
MA_10437229g0010	gene
MA_10437230g0020	gene
MA_10437230g0040	gene
MA_10437231g0010	gene
MA_10437232g0010	gene
MA_10437232g0020	gene
MA_10437232g0030	gene
MA_10437233g0010	gene
MA_10437233g0020	gene
MA_10437233g0030	gene
MA_10437233g0040	gene
MA_10437234g0010	gene
MA_10437235g0010	gene
MA_10437236g0010	gene
MA_10437237g0010	gene
MA_10437238g0010	gene
MA_10437239g0010	gene
MA_10437240g0010	gene
MA_10437241g0010	gene
MA_10437242g0010	gene
MA_10437242g0020	gene
MA_10437242g0030	gene
MA_10437243g0010	gene
MA_10437243g0020	gene
MA_10437244g0010	gene
MA_10437245g0020	gene
MA_10437247g0010	gene
MA_10437248g0010	gene
MA_10437249g0010	gene
MA_10437250g0010	gene
MA_10437251g0020	gene
MA_10437252g0010	gene
MA_10437253g0010	gene
MA_10437254g0010	gene
MA_10437255g0010	gene
MA_10437256g0010	gene
MA_10437257g0010	gene
MA_10437257g0040	gene
MA_10437258g0010	gene
MA_10437259g0020	gene
MA_10437259g0030	gene
MA_10437260g0010	gene
MA_10437261g0010	gene
MA_10437262g0010	gene
MA_10437263g0010	gene
MA_10437264g0010	gene
MA_10437264g0020	gene
MA_10437265g0010	gene
MA_10437265g0020	gene
MA_10437266g0010	gene
MA_10437267g0010	gene
MA_10437268g0010	gene
MA_10437269g0010	gene
MA_10437270g0010	gene
MA_10437270g0020	gene
MA_10437271g0010	gene
MA_10437272g0010	gene
MA_10437275g0010	gene
MA_10437276g0010	gene
MA_10437277g0010	gene
MA_10437277g0020	gene
MA_10437277g0030	gene
MA_10437279g0010	gene
MA_10437279g0020	gene
MA_10437280g0010	gene
MA_104378g0010	gene
MA_1043798g0010	gene
MA_104379g0010	gene
MA_1043837g0010	gene
MA_1043967g0010	gene
MA_104401g0010	gene
MA_104409g0010	gene
MA_10442g0010	gene
MA_104473g0010	gene
MA_10447g0010	gene
MA_10448g0010	gene
MA_104495g0010	gene
MA_104500g0010	gene
MA_104501g0010	gene
MA_1045080g0010	gene
MA_104529g0010	gene
MA_104540g0010	gene
MA_104546g0010	gene
MA_104588g0010	gene
MA_104598g0010	gene
MA_104604g0010	gene
MA_104614g0010	gene
MA_1046420g0010	gene
MA_104666g0010	gene
MA_104671g0010	gene
MA_104694g0010	gene
MA_104705g0010	gene
MA_104741g0010	gene
MA_104746g0010	gene
MA_104768g0010	gene
MA_104806g0010	gene
MA_104819g0010	gene
MA_104824g0010	gene
MA_104828g0010	gene
MA_10483g0010	gene
MA_104862g0010	gene
MA_104863g0010	gene
MA_104866g0010	gene
MA_104872g0010	gene
MA_10489g0010	gene
MA_1048g0020	gene
MA_104973g0010	gene
MA_105017g0010	gene
MA_105019g0010	gene
MA_105022g0010	gene
MA_105037g0010	gene
MA_1050556g0010	gene
MA_105065g0010	gene
MA_10507g0010	gene
MA_10508g0010	gene
MA_105092g0010	gene
MA_105093g0010	gene
MA_105116g0010	gene
MA_10515g0010	gene
MA_10516g0010	gene
MA_105179g0010	gene
MA_105192g0010	gene
MA_105202g0030	gene
MA_10520g0010	gene
MA_105216g0010	gene
MA_105216g0020	gene
MA_105236g0010	gene
MA_105240g0010	gene
MA_105242g0010	gene
MA_105292g0010	gene
MA_105305g0010	gene
MA_10530g0010	gene
MA_105317g0010	gene
MA_105343g0010	gene
MA_10537g0010	gene
MA_105435g0010	gene
MA_105450g0010	gene
MA_105452g0010	gene
MA_105458g0010	gene
MA_105462g0010	gene
MA_105476g0010	gene
MA_105489g0010	gene
MA_105495g0010	gene
MA_105516g0020	gene
MA_10551g0010	gene
MA_105529g0020	gene
MA_10554g0010	gene
MA_105580g0010	gene
MA_1055870g0010	gene
MA_105595g0010	gene
MA_105619g0010	gene
MA_10561g0010	gene
MA_105622g0010	gene
MA_105629g0010	gene
MA_105671g0020	gene
MA_10574g0010	gene
MA_105791g0010	gene
MA_105791g0020	gene
MA_105802g0010	gene
MA_105804g0010	gene
MA_105806g0010	gene
MA_105824g0010	gene
MA_105829g0010	gene
MA_105840g0010	gene
MA_10589g0020	gene
MA_105903g0010	gene
MA_105916g0010	gene
MA_10591g0010	gene
MA_105921g0010	gene
MA_10592g0010	gene
MA_105948g0010	gene
MA_105966g0010	gene
MA_1059749g0010	gene
MA_10597g0010	gene
MA_105996g0010	gene
MA_10600g0010	gene
MA_106011g0010	gene
MA_10601g0010	gene
MA_10601g0020	gene
MA_106032g0010	gene
MA_10604g0010	gene
MA_106058g0010	gene
MA_10605g0020	gene
MA_106068g0010	gene
MA_10607g0010	gene
MA_106081g0010	gene
MA_106081g0020	gene
MA_106094g0010	gene
MA_106112g0010	gene
MA_106114g0010	gene
MA_106123g0010	gene
MA_106166g0010	gene
MA_106167g0010	gene
MA_106169g0010	gene
MA_106197g0010	gene
MA_1061g0010	gene
MA_106205g0010	gene
MA_106219g0010	gene
MA_106230g0010	gene
MA_106283g0010	gene
MA_106287g0010	gene
MA_106296g0010	gene
MA_10629g0010	gene
MA_1062g0010	gene
MA_106305g0010	gene
MA_106307g0010	gene
MA_106317g0010	gene
MA_106330g0010	gene
MA_106341g0010	gene
MA_106343g0010	gene
MA_106351g0010	gene
MA_1063603g0010	gene
MA_106384g0010	gene
MA_106402g0010	gene
MA_106416g0010	gene
MA_106432g0010	gene
MA_106437g0010	gene
MA_106449g0010	gene
MA_106464g0010	gene
MA_10648g0010	gene
MA_1064989g0010	gene
MA_10651g0010	gene
MA_106551g0010	gene
MA_106555g0010	gene
MA_10655g0010	gene
MA_106573g0010	gene
MA_106596g0010	gene
MA_1065g0010	gene
MA_10661g0020	gene
MA_10663g0010	gene
MA_106654g0010	gene
MA_1066690g0010	gene
MA_10666g0010	gene
MA_106672g0010	gene
MA_10667g0010	gene
MA_106719g0010	gene
MA_106749g0010	gene
MA_10677g0020	gene
MA_106792g0010	gene
MA_10681g0010	gene
MA_106832g0010	gene
MA_106842g0010	gene
MA_10684g0010	gene
MA_106860g0010	gene
MA_106890g0010	gene
MA_10689g0010	gene
MA_106922g0010	gene
MA_10692g0010	gene
MA_106933g0010	gene
MA_106936g0010	gene
MA_10693g0010	gene
MA_106959g0010	gene
MA_10695g0010	gene
MA_106977g0010	gene
MA_106995g0010	gene
MA_107025g0010	gene
MA_10702g0010	gene
MA_10706g0010	gene
MA_107074g0010	gene
MA_107084g0010	gene
MA_107097g0010	gene
MA_107105g0010	gene
MA_107134g0010	gene
MA_10713g0010	gene
MA_107159g0010	gene
MA_107182g0010	gene
MA_10719g0010	gene
MA_107207g0010	gene
MA_107218g0010	gene
MA_10721g0020	gene
MA_107221g0010	gene
MA_107228g0010	gene
MA_107257g0010	gene
MA_107288g0010	gene
MA_107292g0010	gene
MA_107300g0010	gene
MA_107308g0010	gene
MA_107340g0010	gene
MA_107341g0010	gene
MA_107356g0010	gene
MA_10735g0010	gene
MA_107371g0010	gene
MA_107371g0020	gene
MA_107391g0010	gene
MA_1073999g0010	gene
MA_10743g0010	gene
MA_10743g0020	gene
MA_107443g0010	gene
MA_10744g0010	gene
MA_107468g0010	gene
MA_107531g0010	gene
MA_107541g0010	gene
MA_107543g0010	gene
MA_107545g0010	gene
MA_107548g0010	gene
MA_10754g0010	gene
MA_107576g0010	gene
MA_107580g0020	gene
MA_107591g0010	gene
MA_107594g0010	gene
MA_107600g0010	gene
MA_1076079g0010	gene
MA_10761g0010	gene
MA_107639g0010	gene
MA_107641g0010	gene
MA_107643g0010	gene
MA_107648g0010	gene
MA_107659g0010	gene
MA_10769g0020	gene
MA_10772g0010	gene
MA_107745g0010	gene
MA_107746g0010	gene
MA_10774g0010	gene
MA_107764g0010	gene
MA_107766g0010	gene
MA_107771g0010	gene
MA_107785g0010	gene
MA_107789g0010	gene
MA_107838g0010	gene
MA_107842g0010	gene
MA_107848g0010	gene
MA_10785g0010	gene
MA_107869g0010	gene
MA_107877g0010	gene
MA_107903g0010	gene
MA_107906g0010	gene
MA_107917g0010	gene
MA_107941g0010	gene
MA_107950g0010	gene
MA_107g0010	gene
MA_108007g0020	gene
MA_108080g0010	gene
MA_108090g0010	gene
MA_108096g0010	gene
MA_108098g0010	gene
MA_108099g0010	gene
MA_10811g0010	gene
MA_108139g0010	gene
MA_108165g0010	gene
MA_10816g0010	gene
MA_108175g0010	gene
MA_108198g0010	gene
MA_108219g0010	gene
MA_10824g0010	gene
MA_1082585g0010	gene
MA_108278g0010	gene
MA_108291g0010	gene
MA_108306g0010	gene
MA_108340g0010	gene
MA_108366g0010	gene
MA_108374g0010	gene
MA_10838g0010	gene
MA_108401g0020	gene
MA_108407g0010	gene
MA_10840g0010	gene
MA_108416g0030	gene
MA_108430g0010	gene
MA_108444g0010	gene
MA_10844g0010	gene
MA_10845g0010	gene
MA_108477g0010	gene
MA_10848g0010	gene
MA_108520g0010	gene
MA_10853g0020	gene
MA_108549g0010	gene
MA_108575g0010	gene
MA_108607g0010	gene
MA_108616g0010	gene
MA_10861g0010	gene
MA_108626g0020	gene
MA_108638g0010	gene
MA_1086446g0010	gene
MA_1086446g0020	gene
MA_10865g0010	gene
MA_108663g0010	gene
MA_108680g0010	gene
MA_10869g0010	gene
MA_108710g0010	gene
MA_108718g0010	gene
MA_108727g0010	gene
MA_108756g0010	gene
MA_108793g0010	gene
MA_10879g0010	gene
MA_10879g0020	gene
MA_108808g0010	gene
MA_108833g0010	gene
MA_108850g0010	gene
MA_108874g0010	gene
MA_108880g0010	gene
MA_108882g0010	gene
MA_108918g0010	gene
MA_108919g0010	gene
MA_108928g0010	gene
MA_108957g0010	gene
MA_108975g0010	gene
MA_108985g0010	gene
MA_108992g0010	gene
MA_108996g0010	gene
MA_108g0010	gene
MA_109011g0010	gene
MA_109050g0010	gene
MA_109054g0010	gene
MA_10909g0010	gene
MA_109104g0010	gene
MA_109110g0010	gene
MA_109115g0010	gene
MA_109119g0010	gene
MA_109131g0010	gene
MA_109134g0010	gene
MA_109150g0010	gene
MA_10919g0010	gene
MA_109211g0010	gene
MA_109221g0020	gene
MA_10922g0010	gene
MA_109271g0010	gene
MA_109318g0010	gene
MA_109327g0010	gene
MA_109375g0010	gene
MA_109402g0010	gene
MA_109416g0010	gene
MA_109421g0010	gene
MA_109428g0010	gene
MA_109433g0010	gene
MA_109435g0010	gene
MA_109443g0010	gene
MA_109444g0010	gene
MA_109451g0010	gene
MA_109497g0010	gene
MA_109548g0010	gene
MA_109553g0010	gene
MA_109558g0010	gene
MA_109564g0010	gene
MA_109582g0010	gene
MA_109588g0010	gene
MA_10959g0010	gene
MA_109626g0010	gene
MA_109631g0010	gene
MA_109677g0010	gene
MA_109678g0010	gene
MA_1096996g0010	gene
MA_109703g0010	gene
MA_109723g0010	gene
MA_109736g0010	gene
MA_10973g0010	gene
MA_109760g0010	gene
MA_109804g0010	gene
MA_109827g0010	gene
MA_109845g0010	gene
MA_109858g0010	gene
MA_10985g0010	gene
MA_109877g0010	gene
MA_10990g0010	gene
MA_109913g0010	gene
MA_109945g0010	gene
MA_109969g0010	gene
MA_109969g0020	gene
MA_10g0010	gene
MA_110029g0010	gene
MA_110033g0010	gene
MA_110053g0010	gene
MA_11005g0010	gene
MA_110105g0020	gene
MA_110148g0010	gene
MA_110169g0010	gene
MA_110181g0010	gene
MA_11019g0010	gene
MA_110221g0010	gene
MA_110222g0010	gene
MA_11025g0010	gene
MA_110266g0010	gene
MA_110270g0010	gene
MA_110299g0010	gene
MA_11029g0010	gene
MA_110306g0010	gene
MA_110313g0010	gene
MA_110317g0010	gene
MA_110342g0010	gene
MA_110348g0010	gene
MA_110350g0010	gene
MA_11041g0010	gene
MA_110435g0020	gene
MA_11043g0010	gene
MA_11043g0030	gene
MA_11045g0010	gene
MA_110462g0010	gene
MA_1104678g0010	gene
MA_110488g0010	gene
MA_11052g0010	gene
MA_110551g0010	gene
MA_110556g0010	gene
MA_110566g0010	gene
MA_110581g0010	gene
MA_110587g0010	gene
MA_110603g0010	gene
MA_110607g0010	gene
MA_110639g0010	gene
MA_110653g0010	gene
MA_110656g0010	gene
MA_11065g0010	gene
MA_1107014g0010	gene
MA_1107193g0010	gene
MA_11074g0010	gene
MA_110784g0010	gene
MA_110789g0010	gene
MA_110817g0010	gene
MA_110832g0010	gene
MA_110853g0010	gene
MA_110869g0010	gene
MA_110883g0010	gene
MA_1108864g0010	gene
MA_110915g0010	gene
MA_110954g0010	gene
MA_110963g0010	gene
MA_110964g0010	gene
MA_110983g0010	gene
MA_110989g0010	gene
MA_110991g0010	gene
MA_110995g0010	gene
MA_110g0010	gene
MA_111003g0010	gene
MA_111005g0010	gene
MA_111018g0010	gene
MA_111022g0010	gene
MA_111029g0010	gene
MA_111037g0010	gene
MA_111068g0010	gene
MA_11106g0010	gene
MA_111075g0010	gene
MA_111087g0010	gene
MA_111099g0010	gene
MA_111103g0010	gene
MA_111103g0020	gene
MA_111138g0010	gene
MA_11113g0010	gene
MA_111168g0010	gene
MA_111174g0010	gene
MA_111188g0010	gene
MA_11119g0010	gene
MA_111225g0010	gene
MA_111254g0010	gene
MA_111255g0010	gene
MA_11125g0010	gene
MA_111261g0010	gene
MA_1112817g0010	gene
MA_111299g0010	gene
MA_111335g0010	gene
MA_111343g0010	gene
MA_111367g0010	gene
MA_11137g0020	gene
MA_111413g0010	gene
MA_111427g0010	gene
MA_11142g0010	gene
MA_111431g0010	gene
MA_111440g0010	gene
MA_11144g0010	gene
MA_111456g0010	gene
MA_11145g0010	gene
MA_111465g0010	gene
MA_111469g0010	gene
MA_11146g0010	gene
MA_111473g0010	gene
MA_111475g0010	gene
MA_111475g0020	gene
MA_11149g0010	gene
MA_11150g0010	gene
MA_111545g0010	gene
MA_111545g0020	gene
MA_111552g0010	gene
MA_111553g0010	gene
MA_111581g0010	gene
MA_111590g0010	gene
MA_11159g0010	gene
MA_111607g0010	gene
MA_111607g0020	gene
MA_11161g0010	gene
MA_111652g0010	gene
MA_11165g0010	gene
MA_111671g0010	gene
MA_111690g0030	gene
MA_1116976g0010	gene
MA_111720g0010	gene
MA_111727g0010	gene
MA_11172g0010	gene
MA_1117523g0010	gene
MA_11175g0010	gene
MA_11177g0010	gene
MA_111787g0010	gene
MA_11179g0010	gene
MA_111802g0010	gene
MA_1118275g0010	gene
MA_111837g0010	gene
MA_11183g0010	gene
MA_111858g0010	gene
MA_11185g0010	gene
MA_1118666g0010	gene
MA_111876g0010	gene
MA_111881g0010	gene
MA_11189g0010	gene
MA_1118g0010	gene
MA_111906g0010	gene
MA_111908g0010	gene
MA_111912g0010	gene
MA_111913g0010	gene
MA_111938g0010	gene
MA_1119638g0010	gene
MA_111979g0010	gene
MA_1119893g0010	gene
MA_112005g0010	gene
MA_112051g0010	gene
MA_112057g0010	gene
MA_11205g0010	gene
MA_112061g0010	gene
MA_112066g0010	gene
MA_112068g0010	gene
MA_112102g0010	gene
MA_112104g0010	gene
MA_11213g0010	gene
MA_11214g0010	gene
MA_1121588g0010	gene
MA_11215g0010	gene
MA_112169g0010	gene
MA_112179g0010	gene
MA_112182g0010	gene
MA_112209g0010	gene
MA_112209g0020	gene
MA_112221g0010	gene
MA_112226g0010	gene
MA_11224g0010	gene
MA_11225g0010	gene
MA_112260g0010	gene
MA_112261g0010	gene
MA_112272g0010	gene
MA_112273g0010	gene
MA_112295g0010	gene
MA_11233g0030	gene
MA_11233g0040	gene
MA_112342g0010	gene
MA_11235g0010	gene
MA_1124115g0010	gene
MA_112432g0010	gene
MA_112515g0010	gene
MA_112539g0010	gene
MA_112542g0010	gene
MA_11254g0010	gene
MA_112555g0010	gene
MA_112563g0010	gene
MA_112570g0010	gene
MA_1125743g0010	gene
MA_112580g0010	gene
MA_11258g0010	gene
MA_112590g0010	gene
MA_1125923g0010	gene
MA_112594g0010	gene
MA_1125999g0010	gene
MA_11262g0010	gene
MA_112632g0010	gene
MA_112645g0010	gene
MA_112672g0010	gene
MA_112679g0010	gene
MA_11267g0020	gene
MA_112685g0010	gene
MA_112687g0010	gene
MA_112694g0010	gene
MA_112720g0010	gene
MA_112722g0010	gene
MA_11273g0010	gene
MA_112757g0010	gene
MA_112760g0010	gene
MA_1127933g0010	gene
MA_11282g0010	gene
MA_112839g0010	gene
MA_112849g0010	gene
MA_112855g0010	gene
MA_112885g0010	gene
MA_112899g0010	gene
MA_1128g0010	gene
MA_112900g0010	gene
MA_112900g0020	gene
MA_112918g0010	gene
MA_112923g0010	gene
MA_11292g0010	gene
MA_112930g0010	gene
MA_112946g0010	gene
MA_112953g0010	gene
MA_112981g0010	gene
MA_112985g0010	gene
MA_113010g0010	gene
MA_113013g0010	gene
MA_113024g0010	gene
MA_113047g0010	gene
MA_113048g0010	gene
MA_113056g0010	gene
MA_113057g0010	gene
MA_113057g0020	gene
MA_11306g0010	gene
MA_113071g0010	gene
MA_113075g0010	gene
MA_1130774g0010	gene
MA_113081g0010	gene
MA_113087g0010	gene
MA_113094g0010	gene
MA_113124g0010	gene
MA_11313g0010	gene
MA_113140g0010	gene
MA_113146g0010	gene
MA_11315g0010	gene
MA_113167g0010	gene
MA_113173g0010	gene
MA_1132025g0010	gene
MA_11322g0010	gene
MA_113269g0010	gene
MA_113276g0030	gene
MA_11327g0010	gene
MA_113286g0010	gene
MA_113291g0010	gene
MA_113300g0020	gene
MA_113302g0010	gene
MA_11331g0010	gene
MA_113320g0010	gene
MA_1133333g0010	gene
MA_113371g0010	gene
MA_113397g0010	gene
MA_113402g0010	gene
MA_113413g0010	gene
MA_113413g0020	gene
MA_113417g0010	gene
MA_113423g0010	gene
MA_113465g0010	gene
MA_113469g0010	gene
MA_113484g0010	gene
MA_1134g0010	gene
MA_113501g0010	gene
MA_113509g0010	gene
MA_113519g0010	gene
MA_11351g0010	gene
MA_113542g0010	gene
MA_11354g0010	gene
MA_113557g0010	gene
MA_113573g0010	gene
MA_11357g0010	gene
MA_113586g0010	gene
MA_113590g0010	gene
MA_113592g0010	gene
MA_113618g0010	gene
MA_113625g0010	gene
MA_11362g0010	gene
MA_113702g0010	gene
MA_11372g0010	gene
MA_113757g0010	gene
MA_113766g0010	gene
MA_113769g0010	gene
MA_1137731g0020	gene
MA_113784g0020	gene
MA_113786g0020	gene
MA_113806g0010	gene
MA_11380g0010	gene
MA_11380g0020	gene
MA_11380g0030	gene
MA_113816g0010	gene
MA_1138282g0010	gene
MA_113838g0010	gene
MA_1138500g0010	gene
MA_113855g0010	gene
MA_113869g0010	gene
MA_113876g0010	gene
MA_1138812g0010	gene
MA_11388g0010	gene
MA_1138992g0010	gene
MA_113903g0010	gene
MA_113917g0010	gene
MA_11394g0010	gene
MA_113953g0010	gene
MA_11395g0010	gene
MA_113962g0010	gene
MA_1139g0010	gene
MA_114017g0010	gene
MA_1140319g0020	gene
MA_114043g0010	gene
MA_114047g0010	gene
MA_11407g0010	gene
MA_114091g0010	gene
MA_1140949g0010	gene
MA_114098g0010	gene
MA_114120g0010	gene
MA_114130g0010	gene
MA_114136g0010	gene
MA_114153g0010	gene
MA_114154g0010	gene
MA_114193g0010	gene
MA_114206g0010	gene
MA_11420g0010	gene
MA_114225g0010	gene
MA_114226g0010	gene
MA_114242g0010	gene
MA_114261g0010	gene
MA_1142900g0010	gene
MA_114300g0010	gene
MA_114301g0010	gene
MA_114320g0010	gene
MA_114351g0010	gene
MA_114374g0010	gene
MA_114375g0010	gene
MA_114452g0010	gene
MA_114456g0010	gene
MA_114460g0010	gene
MA_114475g0010	gene
MA_114481g0010	gene
MA_114482g0010	gene
MA_114488g0010	gene
MA_114495g0010	gene
MA_114511g0010	gene
MA_114519g0010	gene
MA_114548g0010	gene
MA_11454g0010	gene
MA_114565g0020	gene
MA_11456g0020	gene
MA_114573g0010	gene
MA_11457g0010	gene
MA_11457g0020	gene
MA_11461g0010	gene
MA_114638g0010	gene
MA_114657g0010	gene
MA_114708g0010	gene
MA_114710g0010	gene
MA_114720g0010	gene
MA_114722g0010	gene
MA_114773g0010	gene
MA_114779g0010	gene
MA_114805g0010	gene
MA_114815g0010	gene
MA_114817g0010	gene
MA_114838g0010	gene
MA_114866g0010	gene
MA_11486g0010	gene
MA_114887g0010	gene
MA_11492g0010	gene
MA_114934g0010	gene
MA_114951g0010	gene
MA_114955g0020	gene
MA_114968g0010	gene
MA_1150360g0010	gene
MA_11503g0030	gene
MA_115059g0010	gene
MA_115075g0010	gene
MA_115118g0010	gene
MA_11511g0010	gene
MA_1151418g0020	gene
MA_11514g0010	gene
MA_115155g0010	gene
MA_115167g0010	gene
MA_11516g0010	gene
MA_115173g0010	gene
MA_11517g0010	gene
MA_1151g0010	gene
MA_115208g0010	gene
MA_1152233g0010	gene
MA_115251g0010	gene
MA_115256g0010	gene
MA_115261g0010	gene
MA_11526g0010	gene
MA_115280g0010	gene
MA_1152900g0010	gene
MA_115324g0010	gene
MA_115358g0010	gene
MA_115369g0010	gene
MA_115374g0010	gene
MA_11537g0010	gene
MA_115380g0010	gene
MA_115394g0010	gene
MA_1153g0020	gene
MA_115407g0010	gene
MA_115424g0010	gene
MA_115450g0010	gene
MA_115457g0010	gene
MA_115463g0010	gene
MA_115470g0010	gene
MA_115471g0010	gene
MA_115479g0020	gene
MA_1154883g0010	gene
MA_115494g0010	gene
MA_11552g0010	gene
MA_115530g0010	gene
MA_115536g0010	gene
MA_115537g0010	gene
MA_115550g0010	gene
MA_115570g0010	gene
MA_115581g0010	gene
MA_115583g0010	gene
MA_115613g0010	gene
MA_115617g0010	gene
MA_115620g0010	gene
MA_115621g0010	gene
MA_11564g0010	gene
MA_115669g0020	gene
MA_115727g0010	gene
MA_115738g0010	gene
MA_11574g0010	gene
MA_115755g0010	gene
MA_115810g0010	gene
MA_115844g0010	gene
MA_115846g0010	gene
MA_115849g0010	gene
MA_115863g0010	gene
MA_1158758g0010	gene
MA_11587g0010	gene
MA_115880g0010	gene
MA_115910g0010	gene
MA_115918g0010	gene
MA_11594g0010	gene
MA_11596g0010	gene
MA_115979g0010	gene
MA_11599g0010	gene
MA_11600g0010	gene
MA_116011g0010	gene
MA_116020g0010	gene
MA_116036g0010	gene
MA_116042g0010	gene
MA_11604g0010	gene
MA_1160713g0010	gene
MA_116104g0010	gene
MA_116117g0010	gene
MA_116129g0010	gene
MA_116156g0010	gene
MA_116166g0010	gene
MA_116181g0010	gene
MA_116182g0010	gene
MA_116186g0010	gene
MA_11619g0010	gene
MA_11621g0010	gene
MA_1162212g0010	gene
MA_116229g0010	gene
MA_116246g0010	gene
MA_1163233g0010	gene
MA_116344g0020	gene
MA_11634g0010	gene
MA_116360g0010	gene
MA_116360g0020	gene
MA_1163813g0010	gene
MA_116382g0010	gene
MA_116385g0010	gene
MA_116442g0010	gene
MA_1164478g0010	gene
MA_116457g0010	gene
MA_11645g0010	gene
MA_116460g0010	gene
MA_116463g0010	gene
MA_1164682g0010	gene
MA_11646g0010	gene
MA_116490g0010	gene
MA_116510g0010	gene
MA_116545g0010	gene
MA_116552g0010	gene
MA_116609g0010	gene
MA_1166335g0020	gene
MA_116648g0010	gene
MA_116648g0020	gene
MA_116657g0010	gene
MA_116686g0010	gene
MA_116694g0010	gene
MA_11669g0010	gene
MA_11670g0010	gene
MA_116716g0010	gene
MA_116722g0010	gene
MA_11675g0010	gene
MA_116761g0010	gene
MA_116775g0010	gene
MA_116780g0010	gene
MA_1167820g0010	gene
MA_116782g0010	gene
MA_116809g0010	gene
MA_11685g0010	gene
MA_116863g0010	gene
MA_116893g0020	gene
MA_116904g0010	gene
MA_116906g0010	gene
MA_116958g0010	gene
MA_11697g0010	gene
MA_116982g0010	gene
MA_11699g0020	gene
MA_117002g0010	gene
MA_1170094g0010	gene
MA_117035g0010	gene
MA_117036g0010	gene
MA_117044g0010	gene
MA_117084g0010	gene
MA_1170867g0010	gene
MA_117108g0010	gene
MA_117108g0020	gene
MA_117119g0010	gene
MA_117133g0010	gene
MA_117135g0010	gene
MA_117169g0010	gene
MA_11716g0010	gene
MA_117177g0010	gene
MA_117218g0010	gene
MA_11721g0010	gene
MA_117242g0010	gene
MA_117292g0010	gene
MA_117298g0010	gene
MA_11732g0010	gene
MA_117350g0010	gene
MA_117364g0010	gene
MA_117382g0010	gene
MA_117445g0010	gene
MA_117463g0010	gene
MA_1174g0010	gene
MA_117528g0010	gene
MA_11753g0010	gene
MA_117552g0010	gene
MA_117566g0020	gene
MA_117567g0010	gene
MA_117574g0010	gene
MA_117574g0020	gene
MA_117647g0010	gene
MA_117650g0010	gene
MA_11765g0010	gene
MA_117698g0010	gene
MA_117703g0020	gene
MA_117712g0010	gene
MA_117726g0010	gene
MA_117727g0010	gene
MA_117731g0010	gene
MA_11774g0010	gene
MA_11777g0010	gene
MA_117784g0010	gene
MA_117791g0010	gene
MA_117791g0020	gene
MA_117801g0020	gene
MA_117808g0010	gene
MA_11781g0010	gene
MA_117823g0010	gene
